id,create_time,user_name,song,song_id,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6783501050428017925,1579406919,charlidamelio,The Box,6778286560891718406,6500000,153800,39600,47800000,99200000,7700000000,1653
6785563646421519622,1579887153,charlidamelio,The Box,6778286560891718406,6100000,80300,27700,45400000,99200000,7700000000,1653
6787853068668095749,1580420201,charlidamelio,The Box,6778286560891718406,4700000,63500,31800,39500000,99200000,7700000000,1653
6802905529648745733,1583924875,jrobbo15,The Box,6778286560891718406,3700000,16700,6407,63700000,192400,5500000,4
6781472203830611206,1578934540,charlidamelio,The Box,6778286560891718406,3300000,54500,15000,25000000,99200000,7700000000,1653
6778858749097544966,1578326051,charlidamelio,The Box,6778286560891718406,2900000,51000,14800,24200000,99200000,7700000000,1653
6857964899381824774,1596744387,illumitatiana,The Box,6778286560891718406,2600000,6397,15200,11400000,961500,33100000,347
6785935641436753158,1579973765,unseasoned_memes,The Box,6778286560891718406,2600000,95700,9401,16600000,145300,6600000,443
6784705252303179014,1579687306,joshrichards,The Box,6778286560891718406,2400000,21300,8395,12400000,23100000,1400000000,1877
6807672034055785733,1585034667,supercarblondie,The Box,6778286560891718406,2200000,39800,10600,29000000,1600000,8900000,47
6796216309408484613,1582367420,noahcentine,The Box,6778286560891718406,2000000,18300,4588,11400000,1900000,17800000,151
6784914028893375749,1579735903,clinic360,The Box,6778286560891718406,1800000,12500,6974,14000000,964400,20000000,475
6850158419979029766,1594926796,avani,The Box,6778286560891718406,1700000,12700,8129,8200000,28500000,2000000000,4947
6804032027382336773,1584187158,dednahype,The Box,6778286560891718406,1600000,1293,3825,14000000,11000000,145500000,333
6842342463273749766,1593107002,fingerhustler,The Box,6778286560891718406,1600000,19700,4939,10500000,2900000,24100000,96
6786056469700709638,1580001898,freememeforu,The Box,6778286560891718406,1600000,28800,6644,14200000,106300,3800000,288
6781571539969035526,1578957676,avani,The Box,6778286560891718406,1600000,28000,6701,9600000,28500000,2000000000,4947
6833362625242402053,1591016221,condsty,The Box,6778286560891718406,1500000,34200,2959,26200000,10800000,157300000,1319
6786878581508181254,1580193314,marcdamelio,The Box,6778286560891718406,1400000,4727,6291,7600000,8300000,132900000,245
6783454729369423110,1579396133,joshrichards,The Box,6778286560891718406,1300000,23100,12900,8800000,23100000,1400000000,1877
6780078760097156358,1578610107,addisonre,The Box,6778286560891718406,1300000,9933,5444,8400000,68900000,4300000000,1275
6779685229868174597,1578518481,anthonycerv,The Box,6778286560891718406,1300000,9130,3164,6000000,2700000,169600000,1330
6797732673650560257,1582720476,dancesistright,The Box,6778286560891718406,1300000,54400,3270,16300000,967400,16500000,586
6826672265195752709,1589458501,condsty,The Box,6778286560891718406,1300000,59300,3312,21000000,10800000,157300000,1319
6780070002335829253,1578608076,jacksonmahomes,The Box,6778286560891718406,1300000,17300,7271,7600000,750200,23400000,662
6810116506261802245,1585603812,madi,The Box,6778286560891718406,1200000,6341,4842,4800000,12200000,524700000,992
6820722229492403462,1588073148,outdoorkindaguy,The Box,6778286560891718406,1100000,422400,2373,15500000,6100000,73800000,165
6813038644950043909,1586284175,_rl9,The Box,6778286560891718406,1100000,11300,7711,13100000,3700000,18000000,21
6851657260482039046,1595275772,therock,The Box,6778286560891718406,1100000,1548,4973,5500000,29700000,160700000,30
6797432895024729349,1582650679,repnicktv,The Box,6778286560891718406,1000000,9003,2508,15200000,2100000,52900000,1633
6859393911408954630,1597077104,dina,The Box,6778286560891718406,1000000,3493,7387,5700000,17100000,605200000,1079
6786279593516010758,1580053848,celinedept,The Box,6778286560891718406,1000000,3057,4952,29400000,10900000,401000000,896
6778929653261290757,1578342559,joshrichards,The Box,6778286560891718406,1000000,19500,6310,6500000,23100000,1400000000,1877
