id,create_time,user_name,song,song_id,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6879436754298965249,1601743689,jonysios,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,3400000,55600,34100,21300000,903100,16700000,139
6883529434196987142,1602696645,charlidamelio,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,6700000,60000,135700,45000000,97800000,7600000000,1644
6884018150275435781,1602810414,christianrlocke,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,4400000,158600,103500,19300000,830700,19200000,185
6884177555650268418,1602847493,skyelepierre,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,4200000,8743,28900,21600000,222500,7200000,389
6884047203866922246,1602817190,siennamae,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,4200000,12500,20400,23600000,8600000,290400000,213
6884701804324506886,1602969600,avani,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,3900000,34600,33200,18800000,28300000,2000000000,4932
6883611164287323397,1602715657,mileycyrus,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,2800000,41100,26600,13200000,6400000,37700000,42
6889847321358519557,1604167623,lauramarano,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,2700000,6935,15100,9300000,1700000,8900000,19
6883617812313574662,1602717209,the.navarose,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,2600000,15200,16200,12200000,4000000,118500000,277
6882042340148661510,1602350386,jaelvinc,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,2200000,44300,30500,10700000,523800,16300000,1253
6884653808346090758,1602958418,andrewcantskate,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,2000000,25700,29300,7300000,971300,26100000,274
6886495864030874886,1603387320,nickgottricks,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1900000,19500,38900,6600000,1200000,52300000,538
6882234149034331397,1602395067,heyits.ajj,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1800000,24600,22400,9300000,172400,3600000,265
6881728172556176646,1602277234,kittykilluh,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1700000,29600,17600,9100000,198400,6600000,242
6884513498848709889,1602925711,azzakabazzas,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1700000,7045,7328,8500000,750500,20200000,151
6883857732798074114,1602773029,mishkakosh,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1600000,14600,20900,10100000,718700,6900000,25
6885533512217201925,1603163249,annaxsitar,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1500000,5443,6341,7500000,3800000,263100000,1833
6884943970724596993,1603025938,allhailhanyu,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1400000,28400,18500,4700000,156600,5900000,140
6883214833915907334,1602623382,vanessafpena,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1400000,19700,8778,7900000,1900000,66200000,1011
6884240443089915142,1602862196,andrewcantskate,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1300000,15200,20700,7500000,971300,26100000,274
6883549885896117506,1602701354,scoobiezoobie,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1300000,14600,9155,8600000,3500000,67500000,209
6883602908814789893,1602713736,bird_enthusiast,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1300000,13000,16600,6500000,42600,1400000,76
6885391030821162241,1603130028,_ehiz,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1300000,3420,4982,6200000,6600000,238300000,1283
6888368201537817858,1603823204,lisaandlena,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1100000,1492,3506,6000000,11000000,292400000,189
6883557836744297729,1602703205,eleeenab,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,1100000,9289,8949,5000000,24700,1600000,73
6886576204485266690,1603405973,christianrenaud_,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,998500,16100,11100,3900000,677900,16100000,427
6883215454576413953,1602623488,abbyrartistry,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,965300,4329,4165,4800000,13700000,708600000,813
6885418703219887362,1603136470,benjikrol,MAIN CHARACTER CHALLENGE miley cyrus,6879436779359849217,965800,9474,14000,4100000,12400000,688300000,1090
