id,create_time,user_name,song,song_id,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6889900644510059781,1604180038,louisianawoman1,Jingle Bell Rock,6814378818761918465,6800000,350900,48200,51400000,557200,7500000,18
6891791567535787269,1604620304,annaxsitar,Jingle Bell Rock,6814378818761918465,995100,5623,5362,3700000,3800000,263100000,1833
6882922288329542914,1602555231,best.things5,Jingle Bell Rock,6814378818761918465,410000,8696,13800,1900000,37100,694600,13
6890349725896264965,1604284597,nickgottricks,Jingle Bell Rock,6814378818761918465,326000,3285,8652,877100,1200000,52300000,538
6892219384593501446,1604719911,westbrouck,Jingle Bell Rock,6814378818761918465,319200,716,5739,875300,3100000,97600000,1232
6878797809684843782,1601594958,haueterfamily,Jingle Bell Rock,6814378818761918465,299700,569,2306,1400000,7800000,486800000,2386
6891612889539448070,1604578882,sheshoppe,Jingle Bell Rock,6814378818761918465,293900,10800,1389,7500000,47200,612500,290
6891376795233438981,1604523735,pamsbeachhouse,Jingle Bell Rock,6814378818761918465,286400,19600,588,2100000,7715,290000,8
6891294930577214726,1604504704,stacey.athome,Jingle Bell Rock,6814378818761918465,264400,5580,1467,1900000,169600,2400000,69
6887183753664302342,1603547527,mrs_allisonann,Jingle Bell Rock,6814378818761918465,260000,34100,1488,2000000,96000,1300000,115
6886695107597274370,1603433658,best.things5,Jingle Bell Rock,6814378818761918465,246100,2631,8141,1200000,37100,694600,13
6892741526699511042,1604841448,mrspol,Jingle Bell Rock,6814378818761918465,244200,858,365,1200000,99800,4100000,362
6891986324102991110,1604665814,madisyn_davis22,Jingle Bell Rock,6814378818761918465,211300,27900,1633,2900000,7899,274600,95
6892897198720191750,1604877727,sarah_rose_,Jingle Bell Rock,6814378818761918465,262300,375,409,2200000,247300,4700000,43
6891721077467254018,1604603857,pam.nailspolish,Jingle Bell Rock,6814378818761918465,195900,570,490,1000000,58600,957000,137
6892383411663588614,1604758170,benj69,Jingle Bell Rock,6814378818761918465,140700,5698,2682,1400000,5880,183400,120
6890988270394625282,1604433236,shanielleroy,Jingle Bell Rock,6814378818761918465,132900,558,465,521100,743200,34900000,169
6891763286417657093,1604613718,thewildgem,Jingle Bell Rock,6814378818761918465,132400,273,699,421700,82400,1700000,124
6891671126028619013,1604592291,katherineyummy,Jingle Bell Rock,6814378818761918465,120300,3849,671,1300000,22300,236600,41
6885523834636717318,1603160994,pressedpapershop,Jingle Bell Rock,6814378818761918465,115100,5222,7549,299700,38100,1800000,50
6874016768466242821,1600481758,christmas.videos.2020,Jingle Bell Rock,6814378818761918465,110100,1085,1347,551200,20300,218400,41
