id,create_time,user_name,song,song_id,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6846433902106594566,1594059614,charlidamelio,Tap In,6839497849235950341,12000000,387600,180800,130100000,99200000,7700000000,1653
6849485474529037574,1594770115,jamescharles,Tap In,6839497849235950341,4600000,48200,47400,47900000,28800000,644200000,185
6850619179146513670,1595034076,addisonre,Tap In,6839497849235950341,8800000,92500,100000,63800000,68900000,4300000000,1275
6848734838879423749,1594595343,addisonre,Tap In,6839497849235950341,7700000,167700,95200,70800000,68900000,4300000000,1275
6847043968753093890,1594201661,phoebe.mulyana,Tap In,6839497849235950341,370200,6058,1581,9400000,2200000,24000000,246
6849447777668320517,1594761337,addisonre,Tap In,6839497849235950341,10400000,98500,84100,83400000,68900000,4300000000,1275
6850139721574698245,1594922443,qpark,Tap In,6839497849235950341,6400000,89600,37000,45400000,22000000,257500000,208
6846935876296019205,1594176493,anaocto,Tap In,6839497849235950341,3100000,50400,20200,34000000,2100000,42500000,247
6850011248633908482,1594892534,chikakiku,Tap In,6839497849235950341,222500,2662,1833,4500000,927800,19300000,338
6851375415173451013,1595210152,tonylopez,Tap In,6839497849235950341,2800000,19300,34400,19000000,22700000,982500000,555
6850944213509491970,1595109810,alfasubagiio,Tap In,6839497849235950341,198500,1294,1074,3800000,3500000,94200000,1372
6851002179902246149,1595123250,officialsaweetie,Tap In,6839497849235950341,2700000,26100,15500,16900000,2700000,31300000,45
6850931190833122565,1595106721,christilukasiak,Tap In,6839497849235950341,1900000,18500,15700,14900000,1400000,31400000,94
6847451807623531777,1594296618,shazfa_zahra,Tap In,6839497849235950341,158600,2947,566,3200000,41300,934800,108
6847212077745065222,1594240800,keliannestankus,Tap In,6839497849235950341,1300000,7205,6947,10300000,8500000,310600000,922
6878674072063020293,1601566170,addisonre,Tap In,6839497849235950341,7600000,75500,153200,52600000,68900000,4300000000,1275
6858232654547012870,1596806731,addisonre,Tap In,6839497849235950341,6700000,278400,98600,47100000,68900000,4300000000,1275
6872743683217788166,1600185350,heidi_w7,Tap In,6839497849235950341,3700000,107300,39300,21500000,793000,9100000,239
6862236771804024069,1597739016,beautifuldrinks,Tap In,6839497849235950341,3600000,252700,10100,61400000,654000,5900000,76
6857886400491162886,1596726112,laurenellaequine,Tap In,6839497849235950341,3300000,3645,9236,42700000,461000,6500000,366
6856899367765314821,1596496300,ilysmnails,Tap In,6839497849235950341,2700000,19800,11500,56000000,1300000,41900000,1049
6852858036021644550,1595555351,tonylopez,Tap In,6839497849235950341,2600000,18600,31500,16600000,22700000,982500000,555
6855870069814201605,1596256644,k0uvr,Tap In,6839497849235950341,2600000,10600,43900,13900000,12400000,349400000,523
6866056137477737733,1598628278,magicwearing,Tap In,6839497849235950341,2400000,17800,6282,37900000,568100,8700000,174
6849078264049224966,1594675303,larrayeeee,Tap In,6839497849235950341,2300000,30300,43200,13700000,19200000,507000000,597
6855715771117620485,1596220718,karli_killa,Tap In,6839497849235950341,2100000,7230,10800,13100000,725800,29600000,318
6845369071697923333,1593811690,k0uvr,Tap In,6839497849235950341,2000000,30500,31400,17400000,12400000,349400000,523
6850180229802052869,1594931874,analisseworld,Tap In,6839497849235950341,1900000,12200,10600,13700000,6800000,131900000,344
6872006052108340482,1600013595,fitmum_of_3,Tap In,6839497849235950341,1900000,9353,4627,19400000,61800,2300000,300
6852130235270368518,1595385897,d10uce,Tap In,6839497849235950341,1800000,27000,18600,12400000,373300,6400000,162
6851267515549551878,1595185028,unfamoustiktokersss,Tap In,6839497849235950341,1700000,1991,20200,7600000,219100,2200000,26
6847172514901249285,1594231585,haleywoodaz,Tap In,6839497849235950341,1600000,12300,8635,9400000,79100,1700000,108
6855060081331932421,1596068054,jeenie.weenie,Tap In,6839497849235950341,1600000,7948,5915,7300000,3300000,157200000,623
6846878138077564165,1594163046,just.kashia,Tap In,6839497849235950341,1500000,559300,25400,8600000,28600,1500000,24
6852054855863880965,1595368345,larrayeeee,Tap In,6839497849235950341,1500000,7596,36000,8600000,19200000,507000000,597
6849041552182922501,1594666755,madi,Tap In,6839497849235950341,1400000,13600,10800,7100000,12200000,524700000,992
6845733199918779653,1593896470,mmaddysand,Tap In,6839497849235950341,1400000,56800,56600,14400000,63100,1500000,44
6853205231438777606,1595636188,elrodcontreras,Tap In,6839497849235950341,1400000,2004,4801,8300000,21900000,1100000000,1443
6867614358600551686,1598991083,llivelaughlove269,Tap In,6839497849235950341,1300000,38700,14500,9600000,45600,1500000,709
6850573775616888070,1595023504,cxmers,Tap In,6839497849235950341,1300000,1104,3255,5700000,85900,2200000,59
