id,create_time,user_name,song,song_id,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6887233092063366401,1603558916,gianlucavacchi,In My Bed,6870949916466842374,2000000,13900,19400,32400000,12400000,97100000,178
6886066909549169926,1603287505,the_twin8,In My Bed,6870949916466842374,457000,9564,2307,4300000,2100000,24100000,657
6878022427092208898,1601414392,samuellopez_,In My Bed,6870949916466842374,435800,2029,3285,3000000,14100000,506100000,1051
6885088656546188545,1603059627,carlosrueda22,In My Bed,6870949916466842374,339200,9000,2483,3300000,786800,4300000,318
6887583921626828033,1603640599,youcoute,In My Bed,6870949916466842374,333000,4080,8122,2900000,35500,458700,36
6888511643202931973,1603856646,brayanllamoza,In My Bed,6870949916466842374,273600,4640,1796,2100000,51400,344500,39
6891361694409510146,1604520181,sandracostaof,In My Bed,6870949916466842374,241400,2691,6874,1200000,2900000,66900000,531
6886982315466067201,1603500528,carlosrueda22,In My Bed,6870949916466842374,228300,6167,709,2600000,786800,4300000,318
6892905329756032258,1604879588,sjbleau,In My Bed,6870949916466842374,225200,466,1889,1100000,5100000,140600000,435
6879923010548141313,1601856907,davidmillan032,In My Bed,6870949916466842374,222800,4094,1366,2500000,500900,4000000,432
6879557918463675653,1601771925,tishpix,In My Bed,6870949916466842374,220400,4056,2745,2700000,295200,2400000,257
6890882518803877125,1604408746,kenpsanjose,In My Bed,6870949916466842374,197800,1615,1226,1200000,972900,8500000,134
6875380610991492358,1600799336,team2moms,In My Bed,6870949916466842374,188300,499,1904,1600000,3200000,105800000,206
6888722476285578501,1603905713,huntingtonparson,In My Bed,6870949916466842374,170900,2629,4606,1700000,828700,14300000,185
6880996961990774018,1602106954,carlosrueda22,In My Bed,6870949916466842374,170400,4654,1472,1500000,786800,4300000,318
6883849038089719046,1602771094,superluxurygroup,In My Bed,6870949916466842374,169000,6275,1313,1100000,15800,184900,37
6881742991476739333,1602280683,supathicktrish,In My Bed,6870949916466842374,165400,22900,5725,2500000,61800,632100,166
6884701229398756610,1602969422,davidmillan032,In My Bed,6870949916466842374,164100,1851,1027,1700000,500900,4000000,432
6891313317546036481,1604508917,thaiselenny,In My Bed,6870949916466842374,151300,681,2716,3200000,35100,196500,79
6888086231045999877,1603757582,haueterfamily,In My Bed,6870949916466842374,145500,212,1487,920300,7800000,486800000,2386
6888677470267002117,1603895243,lightrosegold,In My Bed,6870949916466842374,137500,6340,2963,1200000,102300,427100,32
6879788076084874501,1601825538,ninoskas_twins25,In My Bed,6870949916466842374,137000,3670,1899,1700000,311000,1400000,122
6883221255428869377,1602624839,yeessyofficial,In My Bed,6870949916466842374,136900,3056,801,1000000,235700,2100000,195
6875495248492039426,1600825991,alore_fyne,In My Bed,6870949916466842374,127900,235,1641,834300,151300,16500000,261
6883626257838394625,1602719135,soyestrellahurtado,In My Bed,6870949916466842374,112000,1747,1763,1400000,144200,738200,198
6880271889256680710,1601938165,kctwinss,In My Bed,6870949916466842374,109100,366,644,685900,2000000,50700000,312
6884710477755141377,1602971576,kherdouche,In My Bed,6870949916466842374,107100,2063,546,1600000,18100,111300,29
6874990900712312069,1600708596,ikellymarcelino,In My Bed,6870949916466842374,105700,10600,1568,892200,113800,1600000,582
6875506475691707650,1600828605,its.michhh,In My Bed,6870949916466842374,103400,198,296,862400,9700000,406400000,2211
6883173194396634369,1602613648,dleonoficial,In My Bed,6870949916466842374,101100,1929,1101,928500,114200,816800,215
6887388435628264705,1603595086,brigiteruizb,In My Bed,6870949916466842374,99800,1166,1276,1100000,31100,117000,48
6877278522474319109,1601241221,huntingtonparson,In My Bed,6870949916466842374,98700,4581,4208,975400,828700,14300000,185
6881358111614045442,1602191040,carlosrueda22,In My Bed,6870949916466842374,89600,2165,529,1200000,786800,4300000,318
6880994593337265409,1602106402,diegohernandez_dh,In My Bed,6870949916466842374,84200,2102,596,695600,29700,160700,40
6877750340616228098,1601351042,abti42,In My Bed,6870949916466842374,78100,3433,511,436600,1268,260300,16
6889382262320680193,1604059308,quanbuii07,In My Bed,6870949916466842374,76500,3249,1047,1200000,28300,234300,14
6884727343219248385,1602975502,jennylinda97,In My Bed,6870949916466842374,73600,737,608,1800000,123200,1200000,652
6890338466576567557,1604281970,sampaigeeee,In My Bed,6870949916466842374,72800,549,892,1000000,959000,12600000,232
6889038458258672898,1603979260,aryonce,In My Bed,6870949916466842374,72300,1180,2095,608300,48200,200400,43
6885466850122108161,1603147682,daymierazo,In My Bed,6870949916466842374,70400,653,296,749500,34800,203900,235
6878103488853740805,1601433298,bigboystunna,In My Bed,6870949916466842374,68700,1323,1255,568100,59200,596800,445
6883005191856196866,1602574533,justenousmemes57,In My Bed,6870949916466842374,67200,988,340,840700,31600,349400,207
6886092413593537793,1603293334,kaphar,In My Bed,6870949916466842374,67200,251,214,460700,261600,1200000,118
6889416086958198018,1604067183,vanessalopesr,In My Bed,6870949916466842374,66800,449,311,426500,1000000,31200000,756
6882558399624547585,1602470504,jefelix05,In My Bed,6870949916466842374,65900,328,862,761900,29200,223400,34
6880930325506182405,1602091484,aniyauheckard,In My Bed,6870949916466842374,63900,248,0,529300,1400000,43600000,892
6885785859115764994,1603221955,maxxmazurek,In My Bed,6870949916466842374,63900,1023,958,369400,433200,3800000,957
6886962886187502853,1603496043,valeria.sandovall,In My Bed,6870949916466842374,61500,316,256,576900,2500000,23300000,411
6877357586681728262,1601259627,petty_isher_name,In My Bed,6870949916466842374,61500,869,720,662600,22400,142300,120
6875390760208895237,1600801692,aniyahlanae,In My Bed,6870949916466842374,60900,2551,183,713500,310300,3900000,263
6874993036120640770,1600709057,vincentvianen,In My Bed,6870949916466842374,60200,735,202,530300,2200000,19000000,219
6875729182945545478,1600880503,laysia_montae,In My Bed,6870949916466842374,60000,521,391,609300,140000,1300000,319
6890499832172006662,1604319708,f.dt3,In My Bed,6870949916466842374,59300,4099,4442,300200,52600,2600000,693
6885673884708834565,1603195926,donnacrazylegs,In My Bed,6870949916466842374,59000,855,235,822500,55700,1900000,556
6886926339157282049,1603487496,sankook83,In My Bed,6870949916466842374,58600,1341,341,208400,36700,996300,376
6890193830746819846,1604248304,rotimi,In My Bed,6870949916466842374,57400,478,296,612200,218900,526400,21
6888362355814681862,1603821891,thickianna215,In My Bed,6870949916466842374,54300,9215,1323,929900,22700,98900,50
6883467131976043777,1602682084,soyestrellahurtado,In My Bed,6870949916466842374,53600,569,543,885400,144200,738200,198
6890447907611282694,1604307730,nickbencivengo,In My Bed,6870949916466842374,52800,184,9641,209100,2900000,95500000,950
6891702231641443585,1604599468,edgarvincit,In My Bed,6870949916466842374,53100,1732,1434,486300,370100,2300000,52
6889814740374179077,1604160046,sahai_,In My Bed,6870949916466842374,48700,638,0,1100000,529200,2800000,99
6882054664020413698,1602353219,biokou_,In My Bed,6870949916466842374,48200,71,148,484700,741600,12400000,936
6875672231276498181,1600867315,nickbencivengo,In My Bed,6870949916466842374,48100,236,6176,320800,2900000,95500000,950
6882434246695324929,1602441598,biokou_,In My Bed,6870949916466842374,47800,206,222,683300,741600,12400000,936
6885734850834255106,1603210079,paridoll16,In My Bed,6870949916466842374,47000,194,998,1600000,3000000,57400000,1673
6884387313921690886,1602896364,tishpix,In My Bed,6870949916466842374,45000,874,1279,495300,295200,2400000,257
6890931958361246977,1604420125,jaydanceholic,In My Bed,6870949916466842374,44500,328,743,226000,46800,396700,178
6876242773817756934,1601000073,deletedaccountttta,In My Bed,6870949916466842374,42800,311,201,306500,1700000,48600000,512
6875070019391229189,1600727005,bigboystunna,In My Bed,6870949916466842374,41600,603,864,324100,59200,596800,445
6886908068521643270,1603483282,sahai_,In My Bed,6870949916466842374,41200,1060,479,654200,529200,2800000,99
6880179286351940870,1601916628,bishopoldes,In My Bed,6870949916466842374,40900,1147,600,486300,372300,3700000,167
6888449330450107653,1603842127,thewalters2wins,In My Bed,6870949916466842374,40500,72,491,357200,3300000,90700000,545
6872493972795837702,1600127208,aniyauheckard,In My Bed,6870949916466842374,40400,218,711,382300,1400000,43600000,892
6884656235698720002,1602958944,livewellwithtia,In My Bed,6870949916466842374,39900,109,160,598800,16400,133000,124
6880702438777605381,1602038416,seoulgal12,In My Bed,6870949916466842374,39900,2629,1402,1300000,43000,505500,701
6870950009962073350,1599767728,bigboystunna,In My Bed,6870949916466842374,39700,1395,914,289600,59200,596800,445
6889595423418223877,1604108968,ponkysaurus,In My Bed,6870949916466842374,39300,93,122,209300,1700000,90600000,1124
6888458812945173766,1603844330,camryncordova,In My Bed,6870949916466842374,38800,252,340,277000,1500000,38800000,721
6882143038928424194,1602373797,magreth_gomez,In My Bed,6870949916466842374,38200,386,152,428700,384100,3700000,841
6883653642092547329,1602725511,samlimaalimoe,In My Bed,6870949916466842374,37200,7725,0,378100,218800,740600,124
6889490825542192389,1604084626,shortqueen4life,In My Bed,6870949916466842374,37100,288,718,336200,1700000,23000000,128
6889187716446145793,1604014014,demundim,In My Bed,6870949916466842374,37100,1969,474,418900,47100,688100,519
6890587498481863937,1604339924,gemeosmenezes,In My Bed,6870949916466842374,36800,276,667,302800,683300,4900000,138
6878070759525321989,1601425673,alyssamckayyy,In My Bed,6870949916466842374,36400,139,3730,370200,4800000,155400000,-610
6890243312922430722,1604259787,stefaneusunt,In My Bed,6870949916466842374,35000,328,374,534300,94900,456200,95
6891671826351656193,1604592389,homeextensionat34,In My Bed,6870949916466842374,35000,2024,166,577200,5814,42300,10
6883568499671895302,1602705726,aniyahlanae,In My Bed,6870949916466842374,34500,553,293,333900,310300,3900000,263
6875651474861477122,1600862361,la_t0sca,In My Bed,6870949916466842374,33700,502,783,410800,101800,767400,822
6874704962979417350,1600642009,iambreezybri,In My Bed,6870949916466842374,33500,757,116,403200,128700,777100,78
6880544111410171141,1602001569,bigboystunna,In My Bed,6870949916466842374,33400,624,3244,155000,59200,596800,445
6880682049150143749,1602033663,kinganthonyx,In My Bed,6870949916466842374,33300,194,708,171500,230900,1500000,124
6886774480790719746,1603452137,christianesm,In My Bed,6870949916466842374,32800,581,246,791600,61700,185400,35
6876820530272472321,1601134552,davidmillan032,In My Bed,6870949916466842374,32000,249,315,394700,500900,4000000,432
6888458080208653573,1603844162,thefurrhafamily,In My Bed,6870949916466842374,31800,129,301,376900,2300000,63400000,299
6878869275466108165,1601611626,paradiisedd,In My Bed,6870949916466842374,31000,29,227,201400,1900000,179400000,2089
6876134880204360962,1600974914,davidmillan032,In My Bed,6870949916466842374,30500,922,172,411200,500900,4000000,432
6879188178994007302,1601685845,mystakinfolk,In My Bed,6870949916466842374,30300,120,173,182800,1000000,16300000,472
6885909997478333702,1603250910,danyyyani,In My Bed,6870949916466842374,30200,129,114,253700,735500,12600000,388
6875111462726126853,1600736656,redshogo,In My Bed,6870949916466842374,29800,44,101,180300,769700,20200000,146
6886274292288392450,1603335678,sunny_boisvert,In My Bed,6870949916466842374,29400,550,397,215900,25000,163600,87
6882307518543023362,1602412090,bouare.20,In My Bed,6870949916466842374,29300,27,400,291300,298200,3800000,692
6877548915781045505,1601304142,hey.sober,In My Bed,6870949916466842374,29300,129,91,182000,735800,39900000,1374
6885740413517303042,1603211375,celenaalmeida,In My Bed,6870949916466842374,29300,94,374,437700,7270,41700,63
6889521271269330181,1604091709,baileysok1,In My Bed,6870949916466842374,28700,148,158,161800,1300000,13900000,203
6889099163401817346,1603993394,official_scottylum,In My Bed,6870949916466842374,28200,254,2111,277200,217100,6300000,1448
6877971040392203522,1601402426,flawlessdancegroup,In My Bed,6870949916466842374,28100,464,854,243500,98900,644300,246
6878063467102784773,1601423977,mystakinfolk,In My Bed,6870949916466842374,27800,84,85,178100,1000000,16300000,472
6875808629010812165,1600898987,jordannoelleray,In My Bed,6870949916466842374,27400,633,200,240500,1000000,35800000,766
6883230804118359298,1602627063,willisology,In My Bed,6870949916466842374,27300,379,593,171800,19100,150500,367
6889471164213742849,1604080008,meenaabduu,In My Bed,6870949916466842374,27200,1167,132,367600,3942,185700,21
6886733088794217729,1603442501,fitry86_officiall,In My Bed,6870949916466842374,26600,189,796,342300,129000,3600000,193
6874414410585148677,1600574344,bigboystunna,In My Bed,6870949916466842374,26500,305,616,230600,59200,596800,445
6891522044769422597,1604557629,the_twin8,In My Bed,6870949916466842374,26500,160,167,268800,2100000,24100000,657
6882870871480945925,1602543294,danyyyani,In My Bed,6870949916466842374,26300,166,110,287300,735500,12600000,388
6891560043808886017,1604566363,jeffspeville,In My Bed,6870949916466842374,25900,276,82,215400,15400,77900,76
6876100236062870789,1600966900,fitlit5,In My Bed,6870949916466842374,25300,1666,1266,141100,33600,199000,97
6885075581646474497,1603056584,davidmillan032,In My Bed,6870949916466842374,25300,390,223,227600,500900,4000000,432
6882137888822136065,1602372598,tatiana.mosquera1,In My Bed,6870949916466842374,25100,414,177,477000,9876,37400,63
6882789707831332098,1602524360,ramy_kay,In My Bed,6870949916466842374,25000,26,172,198800,132500,2700000,320
6885070494391913730,1603055397,mishbabholat,In My Bed,6870949916466842374,24900,2106,196,182400,3836,122600,59
6886133666234338565,1603302989,juventinomendozaoficial,In My Bed,6870949916466842374,24200,1025,452,341600,25100,41000,44
6885395484182203649,1603131064,jeliya,In My Bed,6870949916466842374,24100,77,297,323900,516500,12500000,1427
6889235438935133442,1604025125,lavbbe,In My Bed,6870949916466842374,24000,577,248,270300,867100,8500000,701
6881839695047789830,1602303207,tasha_worldofstyles,In My Bed,6870949916466842374,22700,281,42,222300,95300,1600000,69
6891370468591406342,1604522264,riri.realness,In My Bed,6870949916466842374,22700,78,287,140300,685600,12500000,225
6876819394106903814,1601134348,brookiebarry,In My Bed,6870949916466842374,22200,19,2920,97000,3100000,179800000,3084
6891677201662561537,1604593640,maxxmazurek,In My Bed,6870949916466842374,21900,143,234,169400,433200,3800000,957
6874716075062316289,1600644579,vanessamdee,In My Bed,6870949916466842374,21900,303,74,294500,204900,570000,24
6882842984426097922,1602536766,carlosrueda22,In My Bed,6870949916466842374,21900,537,296,224500,786800,4300000,318
6886428630533065985,1603371612,un.petitom,In My Bed,6870949916466842374,21500,382,157,225300,84000,1200000,35
6886074496130813185,1603289158,mrmajiet,In My Bed,6870949916466842374,21600,33,402,175700,7987,43700,42
6888838658821033218,1603932743,vaiana_yas,In My Bed,6870949916466842374,21100,34,138,157700,13100,126200,349
6880924024227040513,1602089971,rijstt,In My Bed,6870949916466842374,20900,262,4425,248300,130100,994700,117
6883264955995491586,1602635013,diamonddd____g,In My Bed,6870949916466842374,20600,15,65,219300,1733,21700,12
6887226122585509125,1603557341,maskedancer_123,In My Bed,6870949916466842374,20700,394,150,185500,8757,26500,3
6889582256487206146,1604105874,jezzifr,In My Bed,6870949916466842374,20500,208,108,160600,1100000,12400000,342
6887059614995664133,1603518607,samantona.tona,In My Bed,6870949916466842374,20400,347,673,233600,87300,329300,49
6881283799360064774,1602173784,therealrahulrai,In My Bed,6870949916466842374,20400,806,833,270600,1800000,74700000,5164
6890655772909341958,1604355853,jaydenhaueterofficial,In My Bed,6870949916466842374,20300,27,275,111000,2300000,36800000,833
6875431567905279234,1600811164,itsjustnifee,In My Bed,6870949916466842374,20200,303,128,170100,435600,6100000,391
6876131883592305926,1600974262,bigboystunna,In My Bed,6870949916466842374,20000,277,387,174300,59200,596800,445
6887979475695521026,1603732696,riddjy,In My Bed,6870949916466842374,20000,503,240,349000,4845,36300,109
6883282010056445189,1602639015,yaile.ali,In My Bed,6870949916466842374,19800,25,258,100400,538100,36700000,693
6883947229267217669,1602793904,danyyyani,In My Bed,6870949916466842374,19700,102,58,165900,735500,12600000,388
6882278842707234050,1602405415,igorwilliams1,In My Bed,6870949916466842374,19600,2017,1233,238900,74100,465400,175
6889111216262745346,1603996201,nadia.salami5,In My Bed,6870949916466842374,19400,117,106,174100,9227,28300,34
