id,create_time,user_name,song,song_id,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6866862008134798598,1598815908,brentrivera,original sound,6866862002669718277,11100000,36300,37100,79600000,34900000,1100000000,863
6882247396982574341,1602398183,jasonderulo,original sound,6866862002669718277,9500000,31100,37200,69100000,39300000,871200000,576
6870561853265792261,1599677353,justmaiko,original sound,6866862002669718277,1600000,3132,12500,9500000,41800000,1100000000,1049
6870981683773050117,1599775102,joealbanese,original sound,6866862002669718277,1400000,3471,5972,10100000,27100000,1100000000,1306
6883349347073920261,1602654815,chica1977_0,original sound,6866862002669718277,1300000,23800,21900,10000000,188700,2600000,1243
6870173988367224070,1599587038,justmaiko,original sound,6866862002669718277,1300000,2193,4267,7800000,41800000,1100000000,1049
6871189152969346306,1599823396,anonymouse.girle,original sound,6866862002669718277,822300,2389,4799,7600000,87000,917600,31
6867230839206382853,1598901785,imalecchambers,original sound,6866862002669718277,636500,461,2193,4800000,2000000,29400000,513
6867577612038868229,1598982524,colbyschnacky,original sound,6866862002669718277,532800,725,729,4500000,1100000,28100000,595
6883198740404948229,1602619640,keyondre.forreal,original sound,6866862002669718277,333200,343,1250,2100000,3900000,146200000,1454
6872397982541696261,1600104866,topperguild,original sound,6866862002669718277,300600,221,500,1800000,19000000,567400000,1034
6867194441011186949,1598893311,stefannnm,original sound,6866862002669718277,267100,4647,1276,2800000,41300,415100,4
6874198563321171202,1600524080,mamasik.tvorit,original sound,6866862002669718277,246900,732,990,2100000,3400000,38800000,273
6875797894033804545,1600896453,danieltnt_,original sound,6866862002669718277,238000,94,322,1600000,377300,3800000,220
6867621835404594437,1598992821,flexyalex,original sound,6866862002669718277,236200,660,1036,2800000,1300000,12100000,195
6887224144010693889,1603556832,latino_for_life,original sound,6866862002669718277,229600,108,406,1000000,1400000,67700000,1322
6869085550507248902,1599333616,lisa_brhd,original sound,6866862002669718277,210900,192,570,1500000,279100,6500000,781
6883178173748546817,1602614806,montenegrus,original sound,6866862002669718277,189400,11200,6427,1100000,66100,1300000,244
6866865925510008066,1598816820,charlidameliosp,original sound,6866862002669718277,185100,1205,3600,1800000,299500,1300000,48
6882387420780842245,1602430745,imalecchambers,original sound,6866862002669718277,167900,108,424,1100000,2000000,29400000,513
6867283985198845189,1598914161,reaganxo,original sound,6866862002669718277,104900,158,599,1300000,2600000,82000000,616
6867702822750653698,1599011673,nickymasedaa,original sound,6866862002669718277,97400,1346,752,464000,15000,932700,211
6867584666916998406,1598984168,itzalisachka,original sound,6866862002669718277,94100,180,277,631900,1400000,56100000,903
6872025341326658821,1600018097,valeria.sandovall,original sound,6866862002669718277,93900,313,310,754800,2500000,23300000,411
6868226774573124866,1599133665,lital_gavriel,original sound,6866862002669718277,91900,197,661,866700,115400,9200000,1351
6884901543829720322,1603016060,ezgizem,original sound,6866862002669718277,74400,67,1020,828000,5500000,260200000,3068
6883169829084269829,1602612917,gemmalynclay,original sound,6866862002669718277,68700,34,52,1100000,222300,3600000,819
6889828676410690818,1604163247,fenomenhouse,original sound,6866862002669718277,68400,42,2559,749900,626200,13600000,157
6869689150044523777,1599474150,celyiam,original sound,6866862002669718277,65500,240,321,598900,44500,379700,237
6866863937531448578,1598816355,charlidemilk._.io,original sound,6866862002669718277,62900,280,587,901500,125300,336900,1207
6871545125386980609,1599906277,leszotee,original sound,6866862002669718277,58400,91,475,496400,5904,65300,12
6869457267830361350,1599420165,erixa127,original sound,6866862002669718277,42700,301,204,174600,56700,5200000,937
6868272606693412101,1599144341,patrykboryniec,original sound,6866862002669718277,40300,167,174,316600,552500,18000000,1138
6867324212898450694,1598923527,amiraabushanab,original sound,6866862002669718277,40200,298,354,309100,189000,6400000,143
6867164138301426946,1598886251,shani.tshuvaa,original sound,6866862002669718277,38700,220,290,601800,9525,80100,218
6882256133533322501,1602400222,kaylabrenda_,original sound,6866862002669718277,34300,172,326,278700,122400,386000,35
6867839467701619974,1599043523,farabellinga_enfam,original sound,6866862002669718277,33200,221,323,291400,191700,6000000,184
6885663268094954754,1603193413,ezgizem,original sound,6866862002669718277,31500,26,702,298100,5500000,260200000,3068
6870185999859862790,1599589835,imalecchambers,original sound,6866862002669718277,31200,44,266,225400,2000000,29400000,513
6867194676831702277,1598893365,keirra.nyla,original sound,6866862002669718277,28400,99,265,314000,377400,5000000,193
6866863029636648198,1598816147,abproductions8,original sound,6866862002669718277,28200,103,474,524100,5403,47700,137
6866950132718488833,1598836425,charlidameliosp,original sound,6866862002669718277,25300,302,387,191100,299500,1300000,48
6866887605804436738,1598821867,piersonwodzynski,original sound,6866862002669718277,25000,66,0,230600,265900,4500000,408
6867553123536276742,1598976824,louieveegang,original sound,6866862002669718277,24900,67,239,328900,1200000,34900000,1054
6883509572934454530,1602691967,netaalchimister,original sound,6866862002669718277,24400,68,154,359500,284800,1800000,71
6866881037692161286,1598820340,unknownperson11221,original sound,6866862002669718277,23500,6457,1543,241600,2722,31000,3
6866888907326311685,1598822172,xo.bubbly.rae,original sound,6866862002669718277,22900,311,1718,193800,58200,698800,397
6867475505138896134,1598958859,_mollymarsh_,original sound,6866862002669718277,22600,37,113,173200,434500,10100000,1230
6868371148015406341,1599167282,0xcloud_armyx0,original sound,6866862002669718277,22000,1407,3921,151500,9294,30200,50
6867522562209926406,1598969710,dallymee,original sound,6866862002669718277,21100,34,63,382400,205500,6000000,1435
6867205333199129857,1598895842,juliabndbiondo,original sound,6866862002669718277,21000,98,243,171700,37700,678400,125
6881813247192861954,1602297011,kokona5570,original sound,6866862002669718277,20600,17,159,214200,167400,10200000,345
6872716732847459585,1600179063,youngchidi,original sound,6866862002669718277,20300,538,1876,102200,100500,4100000,440
6868342668309581058,1599160650,juanfecastrob,original sound,6866862002669718277,20100,40,69,105500,2300000,70100000,1187
6879039033134042373,1601651138,luxelacebridal,original sound,6866862002669718277,19800,114,150,109700,3819,41100,36
6884694512350924033,1602967857,eumandeca,original sound,6866862002669718277,19300,33,222,159300,1900000,25000000,1437
6870756499031952641,1599722664,blanchebridal,original sound,6866862002669718277,18900,168,140,194900,244000,2400000,95
6867215643951779074,1598898243,abugush,original sound,6866862002669718277,18500,57,211,332500,29300,1100000,167
6868881166435421441,1599286029,zlata.sokolova.03,original sound,6866862002669718277,17200,78,59,107100,198100,6700000,1010
6867093405369912577,1598869781,tiktokmovieshowtime,original sound,6866862002669718277,16400,154,715,130700,622500,19100000,941
6882240921325325570,1602396587,kokona5570,original sound,6866862002669718277,16300,13,96,177400,167400,10200000,345
6882395820566613254,1602432700,roblox..unbny,original sound,6866862002669718277,15500,4,178,110300,4661,41400,20
6887494919284378882,1603619877,nicolas.gmz,original sound,6866862002669718277,15100,1,15,101600,367200,19700000,443
