id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6864618116295429381,1598293460,charlidamelio,[],say it if they do not use the emoji,18,9400000,189400,137300,70500000,97300000,7600000000,1641
6869080912882175237,1599332535,addisonre,[],WAP（feat. Megan Thee Stallion）,10,6100000,63800,53500,50200000,67800000,4200000000,1261
6860179258355043590,1597259957,jasonderulo,[],Tampa Curhat Beat,10,772500,1931,3556,7100000,39200000,868700000,575
6861737179530480901,1597622691,charlidamelio,[],WAP（feat. Megan Thee Stallion）,10,6400000,107300,75600,51400000,97300000,7600000000,1641
6859917836425481477,1597199092,addisonre,[],Honesty (Jersey Club Remix),14,3600000,51300,78400,27100000,67800000,4200000000,1261
6883685086697442565,1602732885,addisonre,[],original sound,18,6600000,91700,93500,43800000,67800000,4200000000,1261
6865176978849352966,1598423592,jasonderulo,[],Because of You,15,1300000,2982,4304,8400000,39200000,868700000,575
6859887315880267014,1597191985,addisonre,[],ALL ABOUT CAKE Wavi Remix,15,3400000,38800,47500,22200000,67800000,4200000000,1261
6862797702799822086,1597869611,addisonre,['duet'],you thirsty or what,11,4900000,20600,94200,50500000,67800000,4200000000,1261
6883597972379159813,1602712588,addisonre,[],original sound,18,4700000,41200,39600,34100000,67800000,4200000000,1261
6861102819454258437,1597474999,charlidamelio,[],Money trees,15,6500000,137100,180300,50600000,97300000,7600000000,1641
6860870833607347462,1597420978,charlidamelio,[],The Race - Remix,10,6900000,153100,166000,51000000,97300000,7600000000,1641
6861686046413884678,1597610784,addisonre,[],original sound,11,4800000,27900,82900,33900000,67800000,4200000000,1261
6868755428004728069,1599256755,addisonre,[],WAP（feat. Megan Thee Stallion）,10,3900000,27300,26500,31200000,67800000,4200000000,1261
6875148570757008646,1600745311,addisonre,[],original sound,13,2800000,20700,45600,19700000,67800000,4200000000,1261
6863114645532577030,1597943405,charlidamelio,[],It Won't Stop (feat. Chris Brown) - DWYR Radio Edit,15,7200000,58100,103700,50100000,97300000,7600000000,1641
6884291516668464390,1602874073,charlidamelio,['duet'],WAP vs Anaconda by adamusic_,20,11100000,250800,142100,90500000,97300000,7600000000,1641
6860644975424638213,1597368392,addisonre,[],Money trees,15,3600000,43800,39900,27600000,67800000,4200000000,1261
6886890490067832069,1603479197,addisonre,[],Yadiggg,10,3500000,15900,48700,23100000,67800000,4200000000,1261
6860323048302677254,1597293440,miakhalifa,[],Stop! Wait a Minute,11,174300,257,1642,2300000,12600000,130800000,216
6890148563989318918,1604237859,itscarolchaves,"['fy', 'fyp', 'foryou', 'viral', 'xyzbca', 'trending']",original sound,27,3600000,43100,26100,18700000,1100000,32000000,543
6891826601080802565,1604628459,thatgirlthaliaaa,"['UnwrapTheDeals', 'MyRecommendation', 'RedBullDanceYourStyle', 'moneyjar']",original sound,39,1300000,2256,3688,7000000,73500,3100000,689
6883330746048597254,1602650398,sarrow_wyced,[],original sound,59,1200000,2512,10200,5500000,56900,1700000,146
6892185229323275526,1604711957,ipurplekush420,[],original sound,22,51100,271,1864,517700,6192,58200,9
6892180186834439430,1604710780,whiteboy_v,"['prank', 'couple', 'reaction', 'viral']",original sound,27,198700,182,247,1300000,582400,16800000,493
6862927704430267653,1597899887,charlidamelio,[],Jocelyn Flores,15,7300000,47600,135900,48500000,97300000,7600000000,1641
6864056288242830598,1598162660,charlidamelio,[],Hugh Hefner,14,7900000,59100,76200,51600000,97300000,7600000000,1641
